family,calibration_samples,group_q,q_used,shrinkage,split_name,seed,method,conformal_variant,test_samples,coverage,avg_width,precision,recall,f1,false_alarm_rate,missed_violations
__global__,8265,0.00040368078850204454,0.00040368078850204454,True,pv_penetration_shift,7,VoltGuard topology-aware residual,global,6876,0.7694880744618965,0.0008073615770040739,0.9809885931558935,0.9980657640232108,0.9894534995206136,0.0015725743041358703,1
feeder=33,2607,0.0003452172864436188,0.00034737700207193155,True,pv_penetration_shift,7,VoltGuard topology-aware residual,topology_conditioned,2046,0.739980449657869,0.0006947540041437606,0.9682539682539683,0.991869918699187,0.9799196787148594,0.0020800832033281333,1
feeder=69,5658,0.00043830926501692904,0.0004377078673699182,True,pv_penetration_shift,7,VoltGuard topology-aware residual,topology_conditioned,4830,0.7892339544513458,0.0008754157347398708,0.9874686716791979,1.0,0.9936948297604036,0.001127141568981064,0
__global__,8280,0.0014301371335828721,0.0014301371335828721,True,topology_heldout_33_to_69,7,Boosting point + global conformal,global,12420,0.9087761674718197,0.002860274267165755,0.984399375975039,1.0,0.9921383647798742,0.001792435920415845,0
__global__,8280,0.0010864217115321478,0.0010864217115321478,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,global,12420,0.9177133655394525,0.0021728434230643165,0.99057344854674,0.9992076069730587,0.9948717948717949,0.0010754615522495072,1
pv_bin=0.2,2070,0.0009338432077513157,0.0009408744752066535,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,pv_conditioned,3657,0.9070276182663385,0.0018817489504132762,0.9977628635346756,1.0,0.9988801791713325,0.0003114294612270321,0
pv_bin=0.4,2208,0.0009589662483018755,0.000964488582064019,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,pv_conditioned,2277,0.9314888010540184,0.0019289771641280051,0.9844357976653697,1.0,0.9921568627450981,0.001976284584980237,0
pv_bin=0.6,1794,0.0009238084189000316,0.0009323941260083799,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,pv_conditioned,3864,0.8959627329192547,0.0018647882520168456,0.9943342776203966,1.0,0.9971590909090909,0.000569313976658127,0
pv_bin=0.8,2208,0.0016152679017612365,0.0015923542886663888,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,pv_conditioned,2622,0.9111365369946606,0.0031847085773328695,0.9906542056074766,1.0,0.9953051643192489,0.0008298755186721991,0
feeder=69,8280,0.0010864217115321478,0.001086421711532148,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_conditioned,12420,0.9177133655394525,0.0021728434230643165,0.99057344854674,0.9992076069730587,0.9948717948717949,0.0010754615522495072,1
feeder=69|pv_bin=0.2|load_bin=high_load,1242,0.0011234347630971735,0.0011206767115647573,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1794,0.8885172798216276,0.002241353423129575,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.2|load_bin=low_load,828,0.0006208628046652846,0.0006710307903190414,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1863,0.9371980676328503,0.0013420615806380885,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=high_load,1173,0.0012101269545268646,0.0012004093392091334,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1104,0.9121376811594203,0.002400818678418331,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=low_load,1035,0.0006321963224748036,0.00067221618054153,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1173,0.9522591645353794,0.0013444323610831488,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=high_load,690,0.001222697644799897,0.0012054475266647388,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1380,0.8659420289855072,0.0024108950533294903,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=low_load,1104,0.0006116091332710243,0.0006510453939239415,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,2484,0.9066022544283414,0.0013020907878478307,0.9888268156424581,1.0,0.9943820224719101,0.0008669267446900737,0
feeder=69|pv_bin=0.8|load_bin=high_load,1035,0.0019066560271794072,0.0018343886865937456,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1173,0.8738277919863597,0.003668777373187393,0.993006993006993,1.0,0.9964912280701754,0.0009699321047526673,0
feeder=69|pv_bin=0.8|load_bin=low_load,1173,0.0010038307084882815,0.0010103186113196929,True,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1449,0.9047619047619048,0.0020206372226394408,0.9722222222222222,1.0,0.9859154929577465,0.0014503263234227702,0
feeder=69|pv_bin=0.2|load_bin=high_load,1242,0.0011234347630971735,0.0011234347630971735,False,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1794,0.8890746934225195,0.0022468695261943393,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.2|load_bin=low_load,828,0.0006208628046652846,0.0006208628046652846,False,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1863,0.9221685453569511,0.0012417256093306588,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=high_load,1173,0.0012101269545268646,0.0012101269545268646,False,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1104,0.9130434782608695,0.002420253909053663,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=low_load,1035,0.0006321963224748036,0.0006321963224748036,False,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1173,0.9369138959931799,0.0012643926449496174,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=high_load,690,0.001222697644799897,0.001222697644799897,False,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1380,0.8681159420289855,0.0024453952895997803,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=low_load,1104,0.0006116091332710243,0.0006116091332710243,False,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,2484,0.8868760064412239,0.0012232182665421378,0.9888268156424581,1.0,0.9943820224719101,0.0008669267446900737,0
feeder=69|pv_bin=0.8|load_bin=high_load,1035,0.0019066560271794072,0.0019066560271794072,False,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1173,0.8883205456095482,0.0038133120543588513,0.993006993006993,1.0,0.9964912280701754,0.0009699321047526673,0
feeder=69|pv_bin=0.8|load_bin=low_load,1173,0.0010038307084882815,0.0010038307084882815,False,topology_heldout_33_to_69,7,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1449,0.9006211180124224,0.0020076614169766004,0.9722222222222222,1.0,0.9859154929577465,0.0014503263234227702,0
__global__,6120,0.0006755078634787944,0.0006755078634787944,True,random_interpolation,17,Boosting point + global conformal,global,6120,0.8955882352941177,0.0013510157269576092,0.9931895573212258,0.9988584474885844,0.9960159362549801,0.0011441647597254005,1
__global__,6120,0.00025970771030155474,0.00025970771030155474,True,random_interpolation,17,VoltGuard topology-aware residual,global,6120,0.8952614379084968,0.0005194154206031609,0.9864864864864865,1.0,0.9931972789115646,0.002288329519450801,0
pv_bin=0.2,1662,0.0001823778100359089,0.00018676656714519641,True,random_interpolation,17,VoltGuard topology-aware residual,pv_conditioned,1563,0.9232245681381958,0.0003735331342904383,0.991869918699187,1.0,0.9959183673469387,0.002506265664160401,0
pv_bin=0.4,1395,0.00025675899391991935,0.00025695623247387486,True,random_interpolation,17,VoltGuard topology-aware residual,pv_conditioned,1224,0.9852941176470589,0.0005139124649478018,0.985981308411215,1.0,0.9929411764705882,0.0029615004935834156,0
pv_bin=0.6,2040,0.0002737018452127577,0.00027304791367485106,True,random_interpolation,17,VoltGuard topology-aware residual,pv_conditioned,1491,0.8598256203890007,0.0005460958273497413,0.9810126582278481,1.0,0.9904153354632588,0.002245508982035928,0
