seed,policy,cost_weight,top_k_candidates,test_scenarios,candidate_grid_size,candidate_ac_audits,candidate_ac_audits_avoided,audit_reduction_ratio,full_best_in_subset_rate,same_action_as_full_rate,post_action_violating_scenarios,full_post_action_violating_scenarios,extra_violating_scenarios_vs_full,post_action_violating_buses,full_post_action_violating_buses,extra_violating_buses_vs_full,action_cost_proxy_mw,full_action_cost_proxy_mw,action_cost_delta_vs_full_mw,accepted_pv_mw,curtailed_pv_mw,relieved_load_mw
42,VoltGuard risk-cost candidate screening,0.02,5,120,9,600,480,0.4444444444444444,0.8833333333333333,0.8833333333333333,46,46,0,342,342,0,65.0039420485223,58.044574503294285,6.9593675452280195,237.97489866787896,1.8744413326923652,63.129500715829934
42,VoltGuard risk-cost candidate screening,0.05,1,120,9,120,960,0.8888888888888888,0.825,0.825,46,46,0,342,342,0,71.7454088443999,58.044574503294285,13.700834341105619,236.55025095452322,3.2990890460481057,68.4463197983518
42,VoltGuard risk-cost candidate screening,0.05,2,120,9,240,840,0.7777777777777778,0.85,0.85,46,46,0,342,342,0,70.1718858523505,58.044574503294285,12.127311349056214,237.69847129054108,2.1508687100302515,68.02101714232025
42,VoltGuard risk-cost candidate screening,0.05,3,120,9,360,720,0.6666666666666666,0.875,0.875,46,46,0,342,342,0,68.17335056365492,58.044574503294285,10.128776060360636,238.85076145677624,0.9985785437950996,67.17477201985983
42,VoltGuard risk-cost candidate screening,0.05,5,120,9,600,480,0.4444444444444444,0.9083333333333333,0.9083333333333333,46,46,0,342,342,0,63.68730784806289,58.044574503294285,5.642733344768608,238.4924492368265,1.3568907637448269,62.33041708431807
42,VoltGuard risk-cost candidate screening,0.1,1,120,9,120,960,0.8888888888888888,0.8416666666666667,0.8416666666666667,46,46,0,342,342,0,70.06750637746339,58.044574503294285,12.022931874169103,237.37754810939663,2.471791891174692,67.5957144862887
42,VoltGuard risk-cost candidate screening,0.1,2,120,9,240,840,0.7777777777777778,0.8916666666666667,0.8916666666666667,46,46,0,342,342,0,67.42292451939238,58.044574503294285,9.378350016098096,238.83670305476696,1.0126369458043767,66.41028757358802
42,VoltGuard risk-cost candidate screening,0.1,3,120,9,360,720,0.6666666666666666,0.9166666666666666,0.9166666666666666,46,46,0,342,342,0,66.41028757358802,58.044574503294285,8.365713070293737,239.84934000057135,0.0,66.41028757358802
42,VoltGuard risk-cost candidate screening,0.1,5,120,9,600,480,0.4444444444444444,0.9333333333333333,0.9333333333333333,46,46,0,342,342,0,61.93971361352658,58.044574503294285,3.895139110232293,239.84934000057135,0.0,61.93971361352658
42,VoltGuard risk-cost candidate screening,0.15,1,120,9,120,960,0.8888888888888888,0.8416666666666667,0.8416666666666667,46,46,0,342,342,0,70.06750637746339,58.044574503294285,12.022931874169103,237.37754810939663,2.471791891174692,67.5957144862887
42,VoltGuard risk-cost candidate screening,0.15,2,120,9,240,840,0.7777777777777778,0.9166666666666666,0.9166666666666666,46,46,0,342,342,0,66.41028757358802,58.044574503294285,8.365713070293737,239.84934000057135,0.0,66.41028757358802
42,VoltGuard risk-cost candidate screening,0.15,3,120,9,360,720,0.6666666666666666,0.9166666666666666,0.9166666666666666,46,46,0,342,342,0,65.40585411505447,58.044574503294285,7.361279611760182,239.84934000057135,0.0,65.40585411505447
42,VoltGuard risk-cost candidate screening,0.15,5,120,9,600,480,0.4444444444444444,0.9416666666666667,0.9416666666666667,46,46,0,342,342,0,61.54993422940764,58.044574503294285,3.5053597261133547,239.84934000057135,0.0,61.54993422940764
42,VoltGuard risk-cost candidate screening,0.2,1,120,9,120,960,0.8888888888888888,0.8833333333333333,0.8833333333333333,46,46,0,342,342,0,68.0191401721856,58.044574503294285,9.974565668891316,238.24048740197375,1.608852598597591,66.41028757358802
42,VoltGuard risk-cost candidate screening,0.2,2,120,9,240,840,0.7777777777777778,0.9166666666666666,0.9166666666666666,46,46,0,342,342,0,65.40585411505447,58.044574503294285,7.361279611760182,239.84934000057135,0.0,65.40585411505447
42,VoltGuard risk-cost candidate screening,0.2,3,120,9,360,720,0.6666666666666666,0.925,0.925,46,46,0,342,342,0,63.41061071521829,58.044574503294285,5.366036211924005,239.84934000057135,0.0,63.41061071521829
42,VoltGuard risk-cost candidate screening,0.2,5,120,9,600,480,0.4444444444444444,0.9416666666666667,0.9416666666666667,46,46,0,342,342,0,61.54993422940764,58.044574503294285,3.5053597261133547,239.84934000057135,0.0,61.54993422940764
42,VoltGuard risk-cost candidate screening,0.3,1,120,9,120,960,0.8888888888888888,0.9166666666666666,0.9166666666666666,46,46,0,342,342,0,66.41028757358802,58.044574503294285,8.365713070293737,239.84934000057135,0.0,66.41028757358802
42,VoltGuard risk-cost candidate screening,0.3,2,120,9,240,840,0.7777777777777778,0.925,0.925,46,46,0,342,342,0,63.549617122152945,58.044574503294285,5.50504261885866,239.84934000057135,0.0,63.549617122152945
42,VoltGuard risk-cost candidate screening,0.3,3,120,9,360,720,0.6666666666666666,0.9666666666666667,0.9666666666666667,46,46,0,342,342,0,59.99812575399556,58.044574503294285,1.953551250701274,239.84934000057135,0.0,59.99812575399556
42,VoltGuard risk-cost candidate screening,0.3,5,120,9,600,480,0.4444444444444444,0.9833333333333333,0.9833333333333333,46,46,0,342,342,0,59.07904316209151,58.044574503294285,1.0344686587972234,239.84934000057135,0.0,59.07904316209151
42,VoltGuard risk-cost candidate screening,0.5,1,120,9,120,960,0.8888888888888888,0.9666666666666667,0.9666666666666667,46,46,0,342,342,0,60.54667769343119,58.044574503294285,2.502103190136907,239.84934000057135,0.0,60.54667769343119
42,VoltGuard risk-cost candidate screening,0.5,2,120,9,240,840,0.7777777777777778,0.975,0.975,46,46,0,342,342,0,59.515471604986,58.044574503294285,1.4708971016917118,239.84934000057135,0.0,59.515471604986
42,VoltGuard risk-cost candidate screening,0.5,3,120,9,360,720,0.6666666666666666,0.9916666666666667,0.9916666666666667,46,46,0,342,342,0,58.481002946188774,58.044574503294285,0.43642844289448846,239.84934000057135,0.0,58.481002946188774
42,VoltGuard risk-cost candidate screening,0.5,5,120,9,600,480,0.4444444444444444,1.0,1.0,46,46,0,342,342,0,58.044574503294285,58.044574503294285,0.0,239.84934000057135,0.0,58.044574503294285
42,VoltGuard risk-cost candidate screening,0.8,1,120,9,120,960,0.8888888888888888,0.8833333333333333,0.8833333333333333,57,46,11,376,342,34,52.5452177171291,58.044574503294285,-5.499356786165187,239.84934000057135,0.0,52.5452177171291
42,VoltGuard risk-cost candidate screening,0.8,2,120,9,240,840,0.7777777777777778,0.975,0.975,47,46,1,346,342,4,57.515631123459784,58.044574503294285,-0.5289433798345016,239.84934000057135,0.0,57.515631123459784
42,VoltGuard risk-cost candidate screening,0.8,3,120,9,360,720,0.6666666666666666,0.9916666666666667,0.9916666666666667,46,46,0,342,342,0,58.481002946188774,58.044574503294285,0.43642844289448846,239.84934000057135,0.0,58.481002946188774
42,VoltGuard risk-cost candidate screening,0.8,5,120,9,600,480,0.4444444444444444,1.0,1.0,46,46,0,342,342,0,58.044574503294285,58.044574503294285,0.0,239.84934000057135,0.0,58.044574503294285
42,VoltGuard risk-cost candidate screening,1.0,1,120,9,120,960,0.8888888888888888,0.825,0.825,60,46,14,402,342,60,49.14794821288959,58.044574503294285,-8.896626290404697,239.84934000057135,0.0,49.14794821288959
42,VoltGuard risk-cost candidate screening,1.0,2,120,9,240,840,0.7777777777777778,0.95,0.95,50,46,4,355,342,13,56.55516631312602,58.044574503294285,-1.4894081901682625,239.84934000057135,0.0,56.55516631312602
42,VoltGuard risk-cost candidate screening,1.0,3,120,9,360,720,0.6666666666666666,0.9833333333333333,0.9833333333333333,47,46,1,344,342,2,58.23002466673354,58.044574503294285,0.18545016343925624,239.84934000057135,0.0,58.23002466673354
42,VoltGuard risk-cost candidate screening,1.0,5,120,9,600,480,0.4444444444444444,1.0,1.0,46,46,0,342,342,0,58.044574503294285,58.044574503294285,0.0,239.84934000057135,0.0,58.044574503294285
42,VoltGuard risk-cost candidate screening,1.5,1,120,9,120,960,0.8888888888888888,0.475,0.475,73,46,27,635,342,293,14.729889506943476,58.044574503294285,-43.314684996350806,239.84934000057135,0.0,14.729889506943476
42,VoltGuard risk-cost candidate screening,1.5,2,120,9,240,840,0.7777777777777778,0.6583333333333333,0.6583333333333333,65,46,19,486,342,144,37.28255137897078,58.044574503294285,-20.762023124323505,239.84934000057135,0.0,37.28255137897078
42,VoltGuard risk-cost candidate screening,1.5,3,120,9,360,720,0.6666666666666666,0.8083333333333333,0.8083333333333333,54,46,8,415,342,73,48.07791684565293,58.044574503294285,-9.966657657641356,239.84934000057135,0.0,48.07791684565293
42,VoltGuard risk-cost candidate screening,1.5,5,120,9,600,480,0.4444444444444444,0.9666666666666667,0.9666666666666667,50,46,4,353,342,11,56.900113461316366,58.044574503294285,-1.1444610419779195,239.84934000057135,0.0,56.900113461316366
42,VoltGuard risk-cost candidate screening,2.0,1,120,9,120,960,0.8888888888888888,0.39166666666666666,0.39166666666666666,81,46,35,720,342,378,5.440628743944897,58.044574503294285,-52.603945759349386,239.84934000057135,0.0,5.440628743944897
42,VoltGuard risk-cost candidate screening,2.0,2,120,9,240,840,0.7777777777777778,0.525,0.525,70,46,24,571,342,229,25.638480220465656,58.044574503294285,-32.40609428282863,239.84934000057135,0.0,25.638480220465656
42,VoltGuard risk-cost candidate screening,2.0,3,120,9,360,720,0.6666666666666666,0.6583333333333333,0.6583333333333333,61,46,15,498,342,156,36.8366409839378,58.044574503294285,-21.207933519356487,239.84934000057135,0.0,36.8366409839378
42,VoltGuard risk-cost candidate screening,2.0,5,120,9,600,480,0.4444444444444444,0.8833333333333333,0.8833333333333333,53,46,7,399,342,57,53.2452346106232,58.044574503294285,-4.799339892671085,239.84934000057135,0.0,53.2452346106232
42,VoltGuard risk-cost candidate screening,3.0,1,120,9,120,960,0.8888888888888888,0.2833333333333333,0.2833333333333333,93,46,47,794,342,452,0.0,58.044574503294285,-58.044574503294285,239.84934000057135,0.0,0.0
42,VoltGuard risk-cost candidate screening,3.0,2,120,9,240,840,0.7777777777777778,0.4583333333333333,0.4583333333333333,73,46,27,631,342,289,15.152738870984294,58.044574503294285,-42.89183563230999,239.84934000057135,0.0,15.152738870984294
42,VoltGuard risk-cost candidate screening,3.0,3,120,9,360,720,0.6666666666666666,0.475,0.475,72,46,26,580,342,238,21.90201912335709,58.044574503294285,-36.14255537993719,239.84934000057135,0.0,21.90201912335709
42,VoltGuard risk-cost candidate screening,3.0,5,120,9,600,480,0.4444444444444444,0.775,0.775,54,46,8,432,342,90,45.698872569756034,58.044574503294285,-12.345701933538251,239.84934000057135,0.0,45.698872569756034
42,VoltGuard risk-cost candidate screening,5.0,1,120,9,120,960,0.8888888888888888,0.2833333333333333,0.2833333333333333,93,46,47,794,342,452,0.0,58.044574503294285,-58.044574503294285,239.84934000057135,0.0,0.0
42,VoltGuard risk-cost candidate screening,5.0,2,120,9,240,840,0.7777777777777778,0.4166666666666667,0.4166666666666667,78,46,32,684,342,342,10.376880773444594,58.044574503294285,-47.66769372984969,239.84934000057135,0.0,10.376880773444594
42,VoltGuard risk-cost candidate screening,5.0,3,120,9,360,720,0.6666666666666666,0.4666666666666667,0.4666666666666667,73,46,27,596,342,254,20.814290179267545,58.044574503294285,-37.23028432402674,239.84934000057135,0.0,20.814290179267545
42,VoltGuard risk-cost candidate screening,5.0,5,120,9,600,480,0.4444444444444444,0.6,0.6,65,46,19,501,342,159,36.02451445611946,58.044574503294285,-22.020060047174823,239.84934000057135,0.0,36.02451445611946
